"sample","IFNg_18","WNT","Angiogenesis","Adenosine","Auslander","Chaurio","Chemokine","Cytotoxic","Effector_T_Cell","Glycolysis","gMDSC","Huang_NRS","Hypoxia","IFNg_6","IFNg_Effector_T_Cells","Ipi_neoadjuvant","MHC_I","MHC_II","mMDSC","MYC","Ock_Immune_Sig_Score","Pan","Proliferation","Ras","Roh_Immune_Score","Rooney_Immune_Cytolytic","Stroma","TIP_Hot","TLS","LKB1_loss","buffa.score","MitoScore","SCN"
"SL324469",-0.0504581642525774,1.40572728790275,-0.145662608134873,0.115752816937498,0.559356426317895,-0.358160657967954,0.0766787493804803,-0.370652045498205,-0.408187019758968,1.05187958799729,1.35810021047492,0.89982400390342,1.12781123398645,-0.163375940875951,-0.372548371073825,0.056131679422423,-0.00397954901438731,0.268487160573285,1.32418629211369,0.79823021570292,0.125891869248357,0.250481199893574,0.343456314430857,0.922413320353853,0.14239681431749,-0.392911652557779,0.189739167399469,0.0389429178502613,0.268583578949321,0.123916311154365,42,11.3115856688232,-98883.3675887289
"SL324470",-0.423756907851447,0.0620383376235119,-0.489477987692943,-0.655052375664145,-0.55868270128061,0.099545092923429,-0.308374780956931,-0.439596239054927,-0.412095442384074,-0.582207657366014,-0.361002538749796,-0.506083702316513,-0.61028294004747,-0.455051386128571,-0.386521820627336,-0.333566752385016,-0.531925953973124,-0.509942472968835,-0.610358514724158,-0.749790215798032,-0.564072151710319,-1.1031787752313,-0.707153069143828,-0.30749072621289,-0.465192813172848,-0.422588003108263,-0.579539638379929,-0.402284460402705,-0.35472597077028,-0.433156639866559,-42,8.95823149449594,-11484.7801481653
"SL324471",-0.36927816954171,-0.000774464422845795,-0.499920819381548,-0.55912448062094,-0.485991481486619,-0.246138145428978,-0.280528113392402,-0.406185818762449,-0.287435008849567,-0.334895337884808,-0.186401568440904,-0.4465708781124,-0.403326132231609,-0.329415791110798,-0.278248725271631,-0.364343451985114,-0.422625435838803,-0.354761828068486,-0.579620319062695,-0.433250609295882,-0.514354920328585,-0.801404273003261,-0.229622283363495,-0.237203853013737,-0.401559094567151,-0.329723439176963,-0.584208688916506,-0.324384822739253,-0.294850492395098,-0.435323320035188,-22,10.1661164796126,-35002.6527111832
"SL324472",-0.505937295997312,0.0135444560993514,-0.516780236940273,-0.644101511049005,-0.614843481634912,-0.40794962727469,-0.327220662684352,-0.532038923604627,-0.440672484025047,-0.531909512284638,-0.355060386230148,-0.55015459280038,-0.540758223960932,-0.442884719405298,-0.405504784438288,-0.500084759431435,-0.396036992661556,-0.574625758055099,-0.675210299839316,-0.50899319649027,-0.60661676046864,-0.960137093631354,-0.53380473906129,-0.408278412888686,-0.532386770383431,-0.476486712880925,-0.609310725294599,-0.414695895492471,-0.432281894424102,-0.42169496582049,-36,9.26160172995116,-12955.6208021435
"SL324473",0.139706688999316,0.634218935045323,-0.318781890593306,-0.0163619878660964,-0.00881379170326896,-0.132469883326367,0.000374826922138471,-0.07504988035034,-0.266132285409105,0.137522928926042,-0.101995782393884,-0.201602385905685,-0.222027301116393,-0.178892328388884,-0.263869714538953,0.0161217062983402,0.991754120355736,-0.205351833546255,-0.10260393852541,0.876532984630153,0.180684320966096,0.054898891702561,0.357719518095315,0.267472615470155,0.145741239618789,-0.226189488784384,-0.368099025920838,-0.0759674159741455,0.749363145445929,0.0432366418655467,22,11.591843680342,-45516.5226830295
"SL324474",-0.487530801603995,0.0388428509507713,-0.507685123206437,-0.532886208360955,-0.530689190553721,-0.393733586325881,-0.333964666218286,-0.517268598344132,-0.422321915162749,-0.416980419319285,-0.125265741880744,-0.503244950353304,-0.438563363832603,-0.457242985148562,-0.404500772439988,-0.501987134673774,-0.594002036031986,-0.571897671597526,-0.639995681582423,-0.644630020255689,-0.587632801716833,-0.932355862349185,-0.458771406478692,-0.313083090163042,-0.518917536379304,-0.424400233627801,-0.576606109932025,-0.452923225419491,-0.4268844400553,-0.410975427309414,-32,9.4925677057348,-13692.2307004676
"SL324475",0.0816334535588363,-0.264664379634844,-0.447586201450145,-0.314317923798081,-0.243890592931276,0.0466464893014867,0.0515799049905484,0.0322431028246162,0.379339136905479,0.0844804022707759,-0.195243629275358,-0.11925817690096,-0.256589507093321,0.551606887596515,0.32028608860955,0.0168069977381034,1.27310492958832,0.0686767577990841,-0.359065798345566,0.331753554909645,0.018238076252359,-0.293901003743781,0.500315887878905,0.0656885291320911,0.275735887610878,0.693357471195864,-0.503258026738851,0.055511918762241,-0.425587182294152,-0.19960353889716,10,11.2102401105115,1679.60994615427
"SL324476",-0.348440466282409,-0.151386626856038,-0.502156776661747,-0.667843454305438,-0.484825380319251,-0.339419931293517,-0.155980252835411,-0.3743885675364,-0.33824422163692,-0.584493949229687,-0.285950357170903,-0.394209247879091,-0.545070532330704,-0.326904352286289,-0.311082004691051,-0.381747076561067,-0.535132470577468,-0.474335275826303,-0.506529612817903,-0.80651870359078,-0.510862223386296,-0.902095428536414,-0.548210369508991,-0.52193656139017,-0.45562392213112,-0.356311006578413,-0.587951527168402,-0.2154103803076,-0.407003457143778,-0.413474316007581,-36,9.06150695270906,-18469.7423587138
"SL324477",-0.52515253966099,-0.342692954558815,-0.0956839273482932,-0.296484920101912,-0.0936406933991865,-0.382048015025876,-0.360454250465047,-0.501539230470794,-0.411592495472293,-0.441752526480775,-0.349599927401079,-0.521574813941349,-0.436146112818625,-0.383114178774626,-0.391935638486206,-0.488246738518758,-0.474101250545725,-0.534081750598724,-0.615156179297007,-0.391384615574797,-0.354275086845234,-0.51977180324553,-0.601861979166498,-0.582020366881255,-0.36759088789875,-0.435435432468017,-0.423422028155589,-0.392649428512308,-0.443520622953198,-0.0129424815601483,-24,11.0264250812917,41727.9481367238
"SL324479",-0.363101022119089,1.07136693992366,-0.326932202620442,-0.28283964169858,-0.495430938950025,-0.346273301710589,-0.352500408322959,-0.498699665334316,-0.373146131165119,-0.415284857827997,-0.314463840462494,-0.458241469301087,-0.454952702392741,-0.432543317146887,-0.360449179464279,-0.419455898026617,-0.541946883026579,-0.53051634752026,-0.588535498849714,-0.324258450829762,-0.399488783437551,-0.61342455160006,-0.40667916490515,0.15689657388387,-0.430836333232717,-0.411403165722318,-0.462666913402358,-0.443326521318997,-0.241792175354838,-0.0395448111770584,-16,10.3385846109464,-25537.4304145944
"SL324480",1.15219482451337,-0.261115403888071,-0.374710702585097,-0.124498065688372,-0.0477514722157597,0.623816125897395,1.08426754803411,0.809400139456137,1.19798583870386,0.3899331161074,0.379387792467254,0.323992350346379,-0.162784161829954,2.49504621098309,1.67477684178089,0.750781495569328,0.462589201632278,-0.325594535894413,-0.0704966677384474,0.871298310893564,0.294794619763333,0.390679288799299,1.0064810716148,-0.242095294326436,0.555641699692674,0.921247962179992,-0.533044416278609,1.37831541725369,-0.060159019430298,-0.247177889193228,12,10.7665547634937,12653.355455661
"SL324482",-0.229151595614721,0.659175742993874,-0.514826865939098,-0.35701050040174,-0.537060104220911,-0.214817064048477,-0.296492756426064,-0.303659649476382,-0.285677740366948,-0.389784159565868,-0.227094451859684,-0.47719544460167,-0.36480007660972,-0.33343030361855,-0.26154465805359,-0.326564357651592,-0.0729770033483326,-0.509442663616445,-0.602529223377252,-0.593482627626912,-0.351619493533869,-0.879217520346566,-0.693205589263638,0.040598819080698,-0.329213018155642,-0.284879295811715,-0.619125172557728,-0.315944450703385,-0.431700812264856,-0.135521205572891,-34,10.1272412689569,-87885.8243494186
"SL324483",-0.401303682631412,0.29582606707457,-0.477840548738372,-0.362636388048253,-0.515345627899172,-0.373486280227849,-0.305735170301917,-0.448436922206198,-0.304284697159936,-0.0110481785616641,-0.202484612483755,-0.421453100940609,-0.157741258486443,-0.428497064699953,-0.304104684343314,-0.45107362953201,-0.335290761229032,-0.526267209574933,-0.567287011224329,0.045710933169356,-0.36932150986205,-0.53461040992701,0.176445189942927,-0.0221081138920326,-0.412579795470098,-0.241436725862803,-0.550785421804614,-0.400153584911411,-0.0609757290601715,-0.120188360893545,12,11.3027296920281,-58929.3103115276
"SL324484",-0.348643798608171,0.391218982824837,-0.400340134068757,-0.34796148751775,-0.4220630068531,-0.367994446797749,-0.198705413805334,-0.451691104531763,-0.341359392744403,-0.15515986585864,-0.183092428781306,-0.246564664691833,-0.208886090307244,-0.270811378010759,-0.301406513230806,-0.355558147864468,-0.0445883617709029,-0.418271903444772,-0.415533403884072,-0.114087675951732,-0.321372726085969,-0.580692110948076,-0.201470408069685,0.0539299923891899,-0.26458500759521,-0.350261388262862,-0.242092722751121,-0.287109699725586,-0.320238936885008,-0.160742580688473,10,10.5523644221113,-30027.1813382912
"SL324485",-0.298054059929431,0.366750712337226,-0.440851081768198,-0.288245241214269,-0.525928315090325,-0.312781381235552,-0.217756457081031,-0.363729231435977,-0.292827834353779,-0.0682863540014249,-0.283978916957538,-0.376908161112692,-0.382795331984565,-0.234248284568292,-0.258656488909177,-0.346756892671566,-0.164808620334692,-0.461844160838822,-0.573707605103547,0.24440490415354,-0.286773137078908,-0.287160780021697,0.335084796075936,-0.0338499750645584,-0.319269159239284,-0.331044836530724,-0.467746165549725,-0.310280030316947,-0.460142859931028,-0.169783340000195,10,10.9662511699287,-22962.568124252
"SL324486",0.778855997005204,-0.38951303852044,-0.419639382134988,-0.248200741246313,1.02734682272829,0.526104231092453,0.665017460990191,0.626269176980972,0.472831090117899,-0.123820806605595,0.52393317015025,0.933991157716333,-0.225163224908966,1.04238977137574,0.619950148044082,0.798714225387017,0.757122327746647,1.4401569158134,1.63659975269579,-0.608359632014878,0.101928284847622,-0.834751747779449,-0.431234703926786,-0.317887455821304,0.757936295453868,0.54586110913619,-0.218541757919484,0.718863745684726,-0.181236361548896,-0.421017689848485,-6,10.3182737296224,-77300.8115021071
"SL324487",-0.208842797677158,0.51573808857914,-0.479226345511897,-0.405579105899448,-0.527809804215989,-0.261186993966049,-0.191887636736625,-0.407751801642989,0.0588813393412359,-0.114872758085555,-0.248709849607364,-0.416323855749495,-0.237549836795359,-0.144692528561496,0.0441036322671965,-0.307975761214154,-0.0678857452588394,-0.436609813546598,-0.591553304578108,0.390551748785275,-0.301028303284374,-0.309064673610548,0.306878267458753,-0.129412079002769,-0.168285501223825,-0.246039926037754,-0.619699556487117,-0.265126051178275,-0.454255679804771,-0.0847718502717099,2,11.1114386994778,-10680.548377309
"SL324493",-0.418490495333088,0.294904478031794,-0.489540312379408,-0.380405495932841,-0.546530197865574,-0.3846040841251,-0.215317544058294,-0.496936803849073,-0.385298135957058,0.320329608014643,-0.0503167664358353,-0.483398502802019,-0.0215463222055225,-0.365353550706317,-0.36825899772857,-0.440441846996981,-0.388007324087593,-0.561659217825126,-0.605697580588691,0.406953989996035,-0.394993864302207,0.0416445253482893,0.921105611084379,-0.0331220178808775,-0.391768822075431,-0.36640865201242,-0.601809134453509,-0.404068163893095,-0.319831123912608,-0.215840034783829,22,11.191710117334,-6925.16814610596
"SL324494",-0.527126221503492,-0.251021834885907,-0.201684947929009,-0.434001225023253,-0.356322314998107,-0.399722789820235,-0.347025474741405,-0.510478551382365,-0.425622982740292,-0.550513903388663,-0.382901119459799,-0.425011843196696,-0.487868388048526,-0.448670418716037,-0.399164428658221,-0.49388736848363,-0.621764967967702,-0.526485084694522,-0.567866063548395,-0.549730134617109,-0.370532184443885,-0.589931481763572,-0.698614077084979,-0.547196681833092,-0.512697159755033,-0.446469899509313,-0.329985628883571,-0.440240223918667,-0.443715630169154,-0.104752846648028,-36,10.1927043370054,7979.65521683333
"SL324498",-0.461506330437071,-0.341957765638632,-0.213165362938025,-0.350959268956939,-0.468639288381411,-0.361077409836214,-0.327713853144623,-0.446169503847112,-0.402613493407258,-0.540011115449479,-0.39181065843093,-0.444805890325352,-0.548915330040572,-0.425230587779762,-0.378555239404949,-0.448036874329592,-0.490995370854543,-0.436414334567977,-0.565535811863446,-0.551486211520134,-0.408071018597824,-0.794550050049671,-0.77422529681383,-0.414159479743221,-0.460585304207123,-0.43771387839444,-0.123466402343323,-0.410315870065986,-0.101148752221625,-0.0313609429392925,-34,10.1615163186841,46351.2601122796
"SL324500",-0.316513039146481,0.168085540900406,-0.406842059084239,-0.433335567925478,-0.479370782329596,-0.300616684570404,-0.191518895258255,-0.377278219102939,-0.133413651893476,0.335742077841399,-0.0282556269163485,-0.391932201786433,0.0135182121412449,-0.258714799927653,-0.160882722921178,-0.348019392724001,0.66065075476939,-0.332449060591912,-0.541194773334635,-0.196440381020522,-0.313560783820154,-0.388306764241984,0.801602676196209,-0.0303962549716768,-0.133991710067653,0.259869851921698,-0.521243892481647,-0.327684221252526,-0.438088913997923,-0.215486852224364,20,10.8558633732914,-21319.5787220669
"SL324501",-0.415418033577934,0.302890672735788,-0.35150320246207,-0.310254146228181,-0.498562076110948,-0.392282171235063,-0.287309325886882,-0.509793362552909,-0.353822448732379,-0.222155196135281,-0.208203237693955,-0.400805704091503,-0.214095341995478,-0.432821637733692,-0.342308571752941,-0.433404401062088,-0.446322183271003,-0.508018429011334,-0.543656519983929,0.0798236051184503,-0.433296037270806,-0.637151629158194,-0.474152888865529,-0.0152560731633044,-0.423084192977729,-0.454735819257328,-0.380249516783007,-0.370285979628696,-0.415364692172552,-0.0965567491184502,-4,10.4750036272353,-32836.3377320128
"SL324502",-0.478923401992126,0.481692017208808,-0.496463044255147,-0.37376380042116,-0.566839906815903,-0.389247543882795,-0.297115618831728,-0.495740266930624,-0.409105104290585,-0.00227971626683254,-0.263832285057846,-0.49052428708462,-0.0960132857083874,-0.361547419052872,-0.345518411866579,-0.428888494277328,-0.173500123627636,-0.543540290081365,-0.648612678397936,-0.446748933418786,-0.382511627230444,-0.596531365254168,0.0276555651977394,0.242324417031888,-0.414020504541823,-0.43042742958122,-0.618480876474842,-0.234805765339586,-0.332804104022503,0.262103556751851,6,10.3783689201146,-48920.0030615921
"SL324503",0.148299160589955,0.799284007540945,-0.166053939649943,-0.0134802345295088,0.0692812652347243,-0.0970505262932696,0.388043042633356,-0.0666809017001556,0.232675665351788,0.796316712050354,0.0976131540235125,0.24433312873654,0.594742643926169,0.638798227273417,0.428659607807363,0.112176664614583,1.08382791303876,-0.166151515891384,0.105726610917395,0.832261604019827,0.151353061056319,0.173707314909255,0.925291686153875,0.408084415498315,0.322249510987192,0.54473785404702,-0.183264503092506,0.269590850736766,-0.239099998061897,0.0335681610156166,40,11.1831418304911,-50045.8406630277
"SL324504",-0.39163078611286,0.470924802403892,-0.437943115563422,-0.387098374870757,-0.42856354867732,-0.33034690105384,-0.176920912837659,-0.370856504227322,-0.350605418208779,-0.0353957249628266,-0.192295013973973,-0.320458512229111,0.0446165569765924,-0.343704662318776,-0.324131114400252,-0.368777657968193,-0.398209619914251,-0.443518561120692,-0.464826438878248,-0.374226163294612,-0.438391427620109,-0.678723032295529,-0.243459376612588,-0.0268620603686223,-0.371704397398711,-0.353392088940483,-0.390970242361784,-0.257116401985779,-0.21021412505942,-0.175475846909701,12,10.7131373134747,-44666.4212819854
"SL324506",-0.361892972986041,-0.207438030773112,-0.203812801474321,-0.449128636424507,-0.148290848091742,-0.228911800227812,-0.0868814153608962,-0.37471861234317,-0.331938966039022,-0.211213464866437,0.215461420566108,-0.140240481960861,-0.301859593105617,-0.3592219490301,-0.341285739635208,-0.216184916064509,-0.381937676037584,-0.208235060159703,-0.0925464271976013,-0.78648235750066,-0.402931357123226,-0.94298515844562,-0.617926621635484,0.105270408668754,-0.279498875669702,-0.288246397287916,0.0802479225518199,-0.255819366196321,-0.309939060311466,-0.205349905211798,-28,9.37427187914886,-55500.2504432384
"SL324507",-0.43256235574906,0.264434552378653,-0.398164799389104,-0.383809852634538,-0.553139350009829,-0.369095298434454,-0.325245824197667,-0.500173184733089,-0.379245301537746,-0.0812448150855017,-0.167061068983311,-0.371179535945974,0.183791074006635,-0.392047840972117,-0.381756009969164,-0.453986530141962,-0.10703921014569,-0.505225187396634,-0.575141488315485,-0.128789124701021,-0.43854615256938,-0.568176778628351,-0.141235751959312,-0.192927604388369,-0.373775935832859,-0.389271355346846,-0.501484342404213,-0.420683756473297,-0.278968051743318,-0.184415835439929,8,10.6442354898848,-28790.2176642787
"SL324508",-0.196151777425638,0.663622241706822,-0.443006876878505,-0.368987038335661,-0.27019231568713,-0.293627163545966,0.0456343520100567,-0.408578820252117,-0.268265757965987,0.00866583912602344,-0.193068000553477,-0.0758853937188863,-0.07725100829609,0.203534908736897,-0.0376411721930643,-0.133107111936403,0.287767239187036,-0.274073728004521,-0.466931510846335,0.0761445080511271,-0.187464572782804,-0.743039070281816,-0.480765059184006,0.454722429920075,-0.0938511281711929,-0.294023551667656,-0.250138615834761,-0.073493646509341,-0.161703447089021,-0.188913759991791,-12,10.1648702499083,-48097.5398953086
"SL324509",-0.411777906569716,0.0155713938365218,-0.241870527578876,-0.274449186785964,-0.403689402968309,-0.324282162605535,-0.250232273221098,-0.336768954526521,-0.337125306289301,-0.524775139192752,-0.347700537626644,-0.405958818884916,-0.467209921349529,-0.348896408627789,-0.324966444813584,-0.371532750627345,-0.569520005050423,-0.342118098643935,-0.425518204938283,-0.781423438422797,-0.346343848462392,-0.575220644160188,-0.745831243262179,-0.499060082019381,-0.353198467604995,-0.346362267891217,-0.42400099583034,-0.360836271651692,-0.427293505877302,0.0956851145963292,-34,10.3288213336421,4886.21134255962
"SL324511",-0.153429229984277,-0.374217969669176,-0.480697784124912,-0.406728979455209,0.0723037232513127,-0.151788017362424,-0.239382900090152,-0.264419101094756,-0.170144776810799,-0.611715236701225,-0.361125251398655,-0.421107279574696,-0.506592039711259,0.273771361239254,-0.113931897382154,-0.245903245685541,-0.0280647275496017,-0.497957894640137,-0.476329174902137,-0.869398072097497,-0.149188026712126,-0.671698335860987,-0.72089836671342,-0.638581699624831,-0.338678436763822,-0.246723778875686,-0.595788327002395,-0.165742245400045,-0.473247304259304,-0.201978527746414,-40,10.0600428999101,49955.7854156377
"SL324514",-0.445221137291043,0.235096570834935,-0.2167018286044,-0.343795486310369,-0.511352191730485,-0.38424700324365,-0.344481074168305,-0.488818114951734,-0.349559256028966,0.50439635301715,-0.102673691874267,-0.437279794772632,0.0482321115086785,-0.373455823465028,-0.338507036348816,-0.465503554128618,-0.443970059072836,-0.513025983971142,-0.506211952749517,0.436217574987123,-0.421480215610535,0.0540662655446107,0.920875084783394,-0.310778630562009,-0.416101685977,-0.414385691452048,-0.506549742527396,-0.39975811497363,-0.390626505705572,-0.223531367095181,20,10.7931179487068,9201.09753551718
"SL324515",0.0885117150841195,-0.381255798815597,-0.239092228754036,-0.149259592435461,0.0460197716318818,-0.208379479273721,0.486652963344431,-0.0400448296042103,-0.0540916427205815,-0.467976837666896,-0.192521542085127,0.475133847789768,-0.323325766493462,0.525909826364495,0.134049708203711,0.0665980594377472,-0.182761381106581,0.245268307610148,0.625266979187616,-0.522415323366336,-0.11529872039398,-0.619722435126451,-0.308087755457218,-0.497236759215972,0.101775508161176,0.157205456050012,-0.0918905378675176,0.188705165597134,-0.0821197569385397,-0.416397132875606,-4,10.5411466310876,-56748.262408248
"SL324517",0.36471758462075,0.195472275578273,-0.42476626922375,-0.168476088484007,-0.162079788818455,0.408128254553111,0.388618413322342,0.32928381976591,1.18864003794448,0.0575607190135566,0.105736146574406,0.0549572996115905,0.0172918840027373,1.21279667000149,1.2609263208392,0.159122669528075,0.56145214770237,-0.214439680683565,-0.252287587489676,-0.344801809976561,0.0588536877003695,-0.410836326559996,0.214960321858988,-0.154068092005171,0.394462866726402,1.92134826143057,-0.515567830407316,0.470084901082924,0.00615092934367805,-0.188451229469096,10,10.8986107447997,-33359.9240646299
"SL324518",-0.479654467558719,0.386927333509745,-0.456781587502406,-0.448996511185268,-0.545325046478494,-0.365994001610553,-0.319688304825514,-0.487361397190497,-0.24683199461008,-0.0351555345942206,-0.311934556979607,-0.466341112348912,-0.209738929370827,-0.375013691004989,-0.250562603000673,-0.448002271129495,-0.502777334923244,-0.553410191966461,-0.624609540737567,-0.0594379899644947,-0.504647754283629,-0.166334510718545,0.595617128845608,-0.00750808427245019,-0.479341223553429,-0.375484177184126,-0.558713461114627,-0.403761147185857,-0.408998718487487,-0.159872854478917,4,10.7114407157054,-2215.89235315293
"SL324520",-0.445125800537175,0.368618872962335,-0.486227122348355,-0.487590808820619,-0.608416380453597,-0.400987027273709,-0.365259916634102,-0.518970597123412,-0.385809603738799,-0.416897203244541,-0.351782050215137,-0.501994203582613,-0.403140818258305,-0.466134218447021,-0.372481893264413,-0.499870805271667,-0.580993554215806,-0.566658384544364,-0.652891103283958,-0.512117031030431,-0.554083290921126,-0.731179805754308,-0.337973861443068,-0.211140970910909,-0.526606458973853,-0.45286071244491,-0.591831229234974,-0.420170717476761,-0.0674592611134569,-0.27117067540048,-18,9.9316553416212,-19588.5179324193
"SL324521",-0.501048652581024,0.718372454874035,-0.484129374454841,-0.301295034234692,-0.61500026585007,-0.401293727775331,-0.36319706490192,-0.512577289888909,-0.428617226474225,-0.0727115345649716,-0.235654313108912,-0.471059149063953,-0.170375917173872,-0.445172966296451,-0.403453320938562,-0.504639859508326,-0.406499640615257,-0.555218314323157,-0.646422670289301,-0.230693917476248,-0.476952681111434,-0.238515269881581,0.494221659548524,-0.111284083561765,-0.458056686817102,-0.440290869613405,-0.585357707414161,-0.439996461248746,-0.410660799947202,-0.141631250114078,6,11.1523760582118,-15826.3614288533
"SL324522",-0.430447322572794,-0.0615972926856712,-0.062698142490108,0.00382316869545911,-0.247179420395711,-0.354942214814177,-0.325580126196857,-0.408361644927848,-0.37329502517098,-0.411415403793076,-0.346289276418034,-0.307725272058664,-0.371545579933146,-0.348068257109424,-0.355997201087114,-0.337841818638874,-0.37207022445284,-0.368995471020062,-0.413609989604619,-0.657918352930843,-0.207960858789466,-0.417655755315447,-0.614420811611018,-0.325894601997192,-0.371666322055081,-0.37092582173344,-0.125100324027197,-0.364366805522603,-0.349461188172018,-0.174225056577283,-28,10.6968256479078,1805.10030850868
"SL324527",-0.524437845682985,-0.369865658109777,-0.141092374373032,-0.127826694498337,-0.234849399018631,-0.389673383427022,-0.308268338433409,-0.465267456855848,-0.339432883491618,-0.568535016889621,-0.379689978019269,-0.476209686597525,-0.395217037054643,-0.399578234677257,-0.338659449606613,-0.483942432277111,-0.412050316215889,-0.534644241161498,-0.623680142525364,-0.594173752476954,-0.2681864094891,-0.498584925481881,-0.576679230567307,-0.642065755343058,-0.4482111638638,-0.204985718429168,-0.545890034431431,-0.435937729584389,-0.414256520230164,0.0358379593113568,-12,11.4640380908382,13809.272925769
"SL324529",-0.155186075722873,-0.3844425118173,-0.433004732075062,-0.316834936408751,-0.34607492625928,-0.243982665538879,-0.100470263718349,-0.184933351091611,-0.0642830131193811,-0.366757730296297,-0.313126122918515,-0.156255979041236,-0.382634207615103,0.203430246663426,-0.0153126439684257,-0.27799337553788,-0.21069315741545,-0.0359536511801482,-0.211594667960639,-0.823413009341333,-0.273678973175615,-0.759539532359292,-0.0625726982238551,-0.462135714340093,-0.186506799294969,0.249178043098287,-0.268584802510053,-0.154356476788835,-0.369390062962479,-0.21981309825387,2,11.2332442703749,-89832.5434827985
"SL324534",-0.374110292266014,0.215193394585192,-0.349722995922552,-0.204582498169487,-0.490740272512973,-0.320731017453336,-0.257613472630345,-0.439698367772316,-0.398388642534043,0.411325958973769,-0.118797378968772,-0.349029185492229,0.375128904063419,-0.31596877902667,-0.342954263454179,-0.377167847628904,-0.427586604745129,-0.369338313708518,-0.515151509825946,0.223382870375504,-0.290124567176244,0.0485193558494001,0.53161669752476,0.102672798755892,-0.358683155615948,-0.425357282200464,-0.506712534741309,-0.364267578686571,-0.0292343493661109,0.0247571125000696,28,11.0261979604222,-18691.1130110156
"SL324728",-0.459683115028843,-0.055335022527407,-0.243442597572456,-0.508149750974855,-0.572648197885193,-0.399903921117923,-0.358278116685443,-0.497352091838542,-0.43805721311696,-0.474399322866361,-0.388528684265896,-0.511649129014086,-0.632348720896077,-0.473289913441059,-0.410741025777352,-0.50583262555747,-0.575959613516402,-0.564421870066361,-0.620019398962176,-0.0865661469593892,-0.477495861185913,-0.139381584092129,-0.179291792977555,-0.366495628967218,-0.54670069686042,-0.453308164484262,-0.51977090890469,-0.448716199055013,-0.459143922113273,-0.299951568892131,-28,9.04644353885202,-4730.00799362828
"SL324729",-0.441279540558693,-0.0995942968988297,-0.478549028276936,-0.5401555750457,-0.535292148266638,-0.366119045790281,-0.339576605280835,-0.460456249265813,-0.403968643980186,-0.572262317727463,-0.0551428574052964,-0.459508985076609,-0.605427348387152,-0.440490631810178,-0.389814569471582,-0.426534790491821,-0.458415637704375,-0.502730341970907,-0.502945269842424,-0.865964209898618,-0.462523714688366,-0.703342799368145,-0.589866617438953,-0.471126129342468,-0.437639653242447,-0.381173105713177,-0.561105297918204,-0.423637263908457,-0.31903680725014,-0.254459257766282,-42,8.92841376607626,-31747.8209373065
"SL324730",-0.363607834574243,0.836975516873774,-0.345793487020472,-0.285300265377875,-0.520837282262725,-0.378873404588506,-0.32809918039893,-0.489936921953097,-0.406875355055767,0.703153387186073,-0.143983502012487,-0.486797485979933,0.914307550123757,-0.397009432047735,-0.386011071416116,-0.428121357297478,-0.306072309625212,-0.552303644037184,-0.578832197665474,0.545634129442447,-0.328276366700988,0.311978782651498,0.516729745505754,0.147755594477795,-0.424340713659363,-0.44033425073983,-0.610346295046187,-0.299011546611163,-0.465921542506974,-0.287157928800164,32,10.6362703520211,-4445.99374348062
"SL324731",-0.231406913117897,-0.0721533838052461,-0.440723240915497,-0.325645266938752,0.220525960318555,-0.314558056914051,-0.224573410655347,-0.423671050126203,-0.302765063648348,0.249261943150143,0.0760111806040186,-0.339325657581279,-0.084589446175632,-0.2705742076008,-0.289501238402942,-0.376354805791781,0.217863340196497,-0.478108249480732,-0.422797166296157,-0.20950749705607,-0.233411497694052,-0.649982992865462,-0.17552897023457,0.276656203610638,-0.263754489250322,-0.330003221101969,-0.552591936512014,-0.330629380693677,-0.248776046673049,-0.0584504154682722,0,10.0377404071015,-39386.2832111189
"SL324732",-0.371018718087324,0.369562758751824,-0.497532328298903,-0.346060205334308,-0.538745930517837,-0.329567156195059,-0.318796132975082,-0.413705882982843,-0.347403306438539,-0.222345615959682,-0.223465159574474,-0.467306722463251,-0.376493475027356,-0.38410145116774,-0.321265359966201,-0.418523465593609,-0.44335081169571,-0.513965765495638,-0.581367262336206,-0.197362031936501,-0.397401230378514,-0.363142168615704,0.0537661034208137,-0.00623704896391306,-0.447711048909057,-0.29684985266138,-0.596723088212708,-0.365889071013513,-0.293844207815074,-0.199586683138727,-6,10.3729238555362,-43011.6353320156
"SL324733",-0.329606655847413,0.0462847691553466,-0.19663660570572,-0.399422372555874,-0.248994614066086,-0.335726945070066,-0.22908932984334,-0.403507660402603,-0.386710000058827,-0.38497247326241,0.24873609841167,-0.292853604087821,-0.512515309150372,-0.396243735154955,-0.358491610658952,-0.355361617847294,-0.404223856615705,-0.476623255667364,-0.271434938654941,-0.462426513864568,-0.380387321267551,-0.584293242113471,-0.356901562670069,-0.364736186125271,-0.392506303017622,-0.374399912427866,-0.169871301331854,-0.349262992661447,-0.166688346364633,-0.292277420065184,-30,9.7266410328154,-41220.343972737
"SL324734",-0.246252395778078,0.527119275232556,-0.362458913409235,-0.314838726748158,-0.37777948489967,-0.343007628852775,-0.181488599431231,-0.368993004808587,-0.295726042789274,-0.294229105513462,-0.205690935420297,-0.327737426675158,-0.422356210793261,-0.300579459235589,-0.293759400433302,-0.34601951607799,-0.370216592108891,-0.43652623727517,-0.413183995191435,-0.221132534752315,-0.322413523903675,-0.266568547120804,-0.082899290340047,-0.170757116274278,-0.373048916193648,-0.273374954368935,-0.336830323228798,-0.308854253127791,-0.217158995435693,-0.270032458990228,-6,10.8590629924483,-74499.8383328065
